chunk_id,file,source_file,page,canonical_drug,monograph_name,section,previous_chunk_id,next_chunk_id,text,word_count
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,40,ibrutinib,Ibrutinib,dosage,1,3,"to 8%). Hepatic: Increased serum alanine aminotransferase (11%). Infection: Infection (including bacterial infection, fungal infection, viral infection [reactivation of HBV]), sepsis (10% to 11%). Nervous system: Asthenia (14%), chills (12%), dizziness (11% to 20%), falling (17%), fatigue (18% to 57%), headache (12% to 21%). Neuromuscular and skeletal: Arthralgia (16% to 24%), muscle spasm (11% to 29%), musculoskeletal pain (14% to 36%), osteonecrosis (11%). Ophthalmic: Blurred vision (≤13%), decreased visual acuity (≤11%), dry eye syndrome (17%), increased lacrimation (13%). Respiratory: Cough (13% to 22%), dyspnea (10% to 12%), oropharyngeal pain (14%), pneumonia (12% to 23%), sinusitis (11% to 22%), upper respiratory tract infection (16% to 47%). Miscellaneous: Fever (12% to 30%). 1% to 10% Cardiovascular: Atrial fibrillation (≤8%), atrial flutter (≤8%), heart failure (2%), ventricular tachyarrhythmia (1%). Endocrine and metabolic: Weight loss (10%). Hematologic and oncologic: Second primary malignant neoplasm (10%; grades ≥3: 2%; including carcinoma [non-skin] and skin carcinoma [nonmelanoma]).",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,40,ibrutinib,Ibrutinib,dosage,2,4,"heart failure (2%), ventricular tachyarrhythmia (1%). Endocrine and metabolic: Weight loss (10%). Hematologic and oncologic: Second primary malignant neoplasm (10%; grades ≥3: 2%; including carcinoma [non-skin] and skin carcinoma [nonmelanoma]). Nervous system : Cerebrovascular disease (1%; including cerebral ischemia, cerebrovascular accident, intracranial hemorrhage, ischemic stroke, subdural hematoma, transient ischemic attacks). Monitoring Parameters • CBC monthly. • Renal and hepatic function baseline and periodically as clinically indicated. • Monitor blood pressure regularly. • Evaluate cardiac history/function at baseline; monitor ECG and for cardiac arrhythmias as clinically indicated. Drug Interactions Risk X: Avoid the combination Abrocitinib, Baricitinib, BCG Products, Brivudine, Chikungunya Vaccine (Live), Chloramphenicol (Systemic), Cladribine, CYP3A4 Inducers (Strong), Dengue Tetravalent Vaccine (Live), Deucravacitinib, Etrasimod, Fexinidazole, Filgotinib, Grapefruit Juice, Mumps - Rubella- or Varicella -Containing Live Vaccines, Nadofaragene Firadenovec, Natalizumab, Pimecrolimus, Poliovirus Vaccine (Live/Trivalent/Oral), Ritlecitinib, Ruxolitinib (Topical), St John's Wort, Tacrolimus (Topical), Talimogene Laherparepvec, Tertomotide, Tofacitinib, Typhoid Vaccine,",146
4,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,40,ibrutinib,Ibrutinib,dosage,3,1,"or Varicella -Containing Live Vaccines, Nadofaragene Firadenovec, Natalizumab, Pimecrolimus, Poliovirus Vaccine (Live/Trivalent/Oral), Ritlecitinib, Ruxolitinib (Topical), St John's Wort, Tacrolimus (Topical), Talimogene Laherparepvec, Tertomotide, Tofacitinib, Typhoid Vaccine,",26
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,41,ibrutinib,Ibrutinib,dosage,4,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Ibrutinib Upadacitinib, Vaccines (Live), Yellow Fever Vaccine, Zoster Vaccine (Live/ Attenuated). Risk D: Consider therapy modification Coccidioides immitis Skin Test, COVID-19 Vaccine (Adenovirus Vector), COVID- 19 Vaccine (mRNA), CYP3A4 Inhibitors (Moderate), Deferiprone, Denosumab, Fusidic Acid (Systemic), Influenza Virus Vaccines, Leflunomide, Polymethylmethacrylate, Posaconazole, Rabies Vaccine, Ropeginterferon Alfa -2b, Sipuleucel-T, Vaccines (Non-Live/Inactivated/Non-Replicating), Voriconazole. Pregnancy and Lactation Pregnancy: No human data. Studies in animals have shown reproductive toxicity. Ibrutinib should not be used during pregnancy. Effective contraception should be used during treatment and for 1 month after the last dose. Lactation: No human data. Breastfeeding should be discontinued during treatment with Ibrutinib and for 1 week after the last dose due to the potential of serious adverse reactions. Administration Oral administration Administer with a glass of water at approximately the same time each day. Swallow capsules whole. Do not open, break, or chew capsules. Maintain adequate",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,41,ibrutinib,Ibrutinib,dosage,1,3,"adverse reactions. Administration Oral administration Administer with a glass of water at approximately the same time each day. Swallow capsules whole. Do not open, break, or chew capsules. Maintain adequate hydration during treatment. Missed dose: Administer as soon as the missed dose is remembered on the same day; return to normal scheduling the following day. Do not take extra doses to make up for the missed dose. N.B. Refer to the manufacturer's PIL for specific considerations. Emetogenicity Minimal to low emetic risk (<30% frequency of emesis). Warnings/ Precautions Cytopenia Cytopenias of grade 3 or 4 (neutropenia, thrombocytopenia , and anemia) were reported in patients treated with Ibrutinib. Monitor complete blood counts monthly. Hemorrhage • Bleeding events have been reported , either minor or major, some are fatal. Cases include cerebral bleeding, gastrointestinal bleeding, and hematuria. • Monitor for bleeding and manage. • Risk of significant bleeding increases with coadministration with",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,41,ibrutinib,Ibrutinib,administration,2,1,"either minor or major, some are fatal. Cases include cerebral bleeding, gastrointestinal bleeding, and hematuria. • Monitor for bleeding and manage. • Risk of significant bleeding increases with coadministration with anticoagulant or antiplatelet medicines. Warfarin or other vitamin K antagonists should not be administered concomitantly with Ibrutinib. • Ibrutinib should be held at least 3 to 7 days pre- and post-surgery, depending upon the risk of bleeding and the type of surgery. • Supplements such as fish oil and vitamin E preparations should be avoided. Leukostasis • Monitor closely. High circulating lymphocytes (>400,000/mcL) are a risk. Consider temporarily withholding Ibrutinib. • Administer supportive care , including hydration and/or cytoreduction as indicated.",111
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,42,ibrutinib,Ibrutinib,administration,3,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Ibrutinib Infections • Ibrutinib treatment has resulted in bacterial, viral, and fungal infections, some are fatal. • Cases of progressive multifocal leukoencephalopathy (PML) and Pneumocystis Jirovecii pneumonia (PJP) have occurred in patients treated with Ibrutinib. • Consider prophylaxis in high-risk patients for opportunistic infections. Monitor and evaluate patients for fever and infections and treat appropriately. Splenic rupture • Cases of splenic rupture have been reported following discontinuation of Ibrutinib treatment. • Patients who develop left upper abdominal or shoulder tip pain should be evaluated, and a diagnosis of splenic rupture should be considered. • Disease status and spleen size should be carefully monitored (e.g. , clinical examination, ultrasound) when Ibrutinib treatment is stopped. Cardiac arrhythmias and cardiac failure • Fatal and serious cardiac arrhythmias and cardiac failure have occurred in patients treated with Ibrutinib. Monitor for symptoms of arrhythmias and cardiac failure and",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,42,ibrutinib,Ibrutinib,dosage,1,3,"Cardiac arrhythmias and cardiac failure • Fatal and serious cardiac arrhythmias and cardiac failure have occurred in patients treated with Ibrutinib. Monitor for symptoms of arrhythmias and cardiac failure and manage. Some cases of cardiac failure resolved or improved after withdrawal or dose reduction. • Risk factors include acute infections, hypertension, diabetes mellitus, and a previous history of cardiac arrhythmia. • Alternative treatment may be considered for patients with cardiac risk factors. • If a ventricular tachyarrhythmia develops, temporary discontinuation is needed. consider risk/benefit before restarting therapy. Hypertension Monitor regularly. Initiate or adjust antihypertensives if needed. Cerebrovascular accidents • Cases of cerebrovascular accident, transient ischemic attack , and ischemic stroke, including fatalities , have been reported in patients treated with Ibrutinib. • Regular monitoring is needed. The onset is after several months, starting from 1 month. Interstitial Lung Disease (ILD) • Monitor for pulmonary signs of ILD. • If symptoms",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,42,ibrutinib,Ibrutinib,monitoring,2,1,"Ibrutinib. • Regular monitoring is needed. The onset is after several months, starting from 1 month. Interstitial Lung Disease (ILD) • Monitor for pulmonary signs of ILD. • If symptoms appear, interrupt Ibrutinib and manage ILD. • Consider the risk/benefit of continuation of therapy if symptoms persist. Drug-drug interactions • CYP3A4 Inducers: Avoid coadministration with strong CYP3A4 inducers, as lack of efficacy may occur. • CYP3A4 inhibitors: Co-administration may raise the risk of toxicity. Avoid co-administration with strong CYP3A4 inhibitors. Hemophagocytic lymphohistiocytosis (HLH) • HLH is a life -threatening syndrome of pathologic immune activation characterized by clinical signs and symptoms of extreme systemic inflammation. HLH is characterized by fever, hepatosplenomegaly, hypertriglyceridemia, high serum ferritin, and cytopenias.",116
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,43,ibrutinib,Ibrutinib,monitoring,3,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Ibrutinib • Early diagnosis of HLH should be considered if symptoms develop. Second primary malignancies Other malignancies have occurred in patients, including skin cancers and other carcinomas. Hepatic events • Patients treated with Ibrutinib have experienced cases of hepatotoxicity, reactivation of hepatitis B, and cases of potentially chronic hepatitis E , and have experienced hepatic failure, including fatality. • Monitor liver functions regularly. Storage and Light Sensitivity Store between 15°C and 30°C in the original container. N.B. Refer to the manufacturer's PIL for specific considerations. Patient Counselling Keys • Blood cell count may be changed. The patient should avoid causes of infection and bleeding and report any related symptoms immediately. • The patient should tell the doctor before taking any drugs, as the dose may be changed, and avoid grapefruit during treatment. • The atient should contact healthcare provider immediately if any of",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,43,ibrutinib,Ibrutinib,dosage,1,1,"should tell the doctor before taking any drugs, as the dose may be changed, and avoid grapefruit during treatment. • The atient should contact healthcare provider immediately if any of the following have developed: Cardiovascular Toxicity (hyperstension, chest pain, shortness of breath, palpitations , swelling of the feet, ankles, or legs ), hepatotoxicity (abdominal pain, jaundice, anorexia, bleeding, and dark-colored urine), A severe brain infection (confusion, memory problems, depression, trouble speaking or thinking, change in eyesight). • Diarrhea is a common side effect. The patient should drink plenty of fluids to help avoid dehydration and tell the doctor if diarrhea does not go away.",104
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,44,abemaciclib,Abemaciclib,dosage,2,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Cyclin-dependent kinase (CDK) inhibitors Abemaciclib Generic Name Abemaciclib Dosage Form/Strength Tablet: 50 mg, 100 mg, 150 mg, 200 mg Route of Administration Oral Pharmacologic Category Antineoplastic Agent, Cyclin-Dependent Kinase Inhibitor. ATC Code: L01EF03. Indications N.B. Refer to the literature and specific protocols for all indications. Advanced or metastatic Breast cancer Locally advanced or metastatic HR -positive, HER2 -negative breast cancer in combination with an aromatase inhibitor as initial endocrine-based therapy, or with fulvestrant after progression on endocrine therapy, or as monotherapy in women with disease progression following endocrine therapy and prior chemotherapy in the metastatic setting. Early Breast cancer at high risk Adjuvant treatment of HR -positive, HER2-negative, node-positive early breast cancer at high risk of recurrence (in combination with endocrine therapy [an aromatase inhibitor or tamoxifen) in adults at high risk of recurrence. Dosage Regimen N.B. Different doses and regimens have been",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,44,abemaciclib,Abemaciclib,dosage,1,3,"high risk of recurrence (in combination with endocrine therapy [an aromatase inhibitor or tamoxifen) in adults at high risk of recurrence. Dosage Regimen N.B. Different doses and regimens have been used; consult the literature for specific protocols. Adult dosing • In combination therapy (with fulvestrant, tamoxifen, or an aromatase inhibitor) Oral: 150 mg twice daily. • Monotherapy (Progressive disease following endocrine therapy and prior chemotherapy) Oral: 200 mg twice daily Duration of treatment • Advanced or metastatic breast cancer Continue as long as the patient has clinical benefit from therapy or until unacceptable toxicity occurs. • Early breast cancer Continue for two years, or until disease recurrence or unacceptable toxicity. Pediatrics The safety and efficacy of abemaciclib in children and adolescents aged less than 18 years have not been established. No data are available. Dosage Adjustment N.B. Refer to the protocol used for specific dose modifications. Renal Impairment • Mild",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,44,abemaciclib,Abemaciclib,dosage_adjustment,2,1,adolescents aged less than 18 years have not been established. No data are available. Dosage Adjustment N.B. Refer to the protocol used for specific dose modifications. Renal Impairment • Mild or moderate renal impairment: No dose adjustment is necessary. • Severe renal impairment: No data. Caution. Close monitoring for toxicity. Hepatic Impairment,52
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,45,abemaciclib,Abemaciclib,dosage_adjustment,3,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Abemaciclib • Mild or moderate impairment: No dosage adjustment necessary. • Severe impairment (Child-Pugh class C): Reduce the abemaciclib frequency to once daily. ➢ Dose modifications due to adverse effects • The dose should be decreased by 50 mg each time a dose lowering is needed. i.e., 150 mg twice daily decreased to 100 mg twice daily… • Discontinue for patients unable to tolerate 50 mg twice daily. Hematologic Toxicities • CTCAE Grade 1 or 2: No dose modification is required. • CTCAE Grade 3: Suspend dose until toxicity resolves to ≤Grade 2. Dose reduction is not required. • CTCAE Grade 3 recurrent or 4: Suspend dose until toxicity resolves to ≤Grade 2. Resume at the next lower dose. N.B. ANC: Grade 1: ANC < 1,500 / mm3; Grade 2: ANC 1,000 - < 1,500 / mm3; Grade 3: ANC 500 - <",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,45,abemaciclib,Abemaciclib,dosage,1,3,"Resume at the next lower dose. N.B. ANC: Grade 1: ANC < 1,500 / mm3; Grade 2: ANC 1,000 - < 1,500 / mm3; Grade 3: ANC 500 - < 1,000 / mm3; Grade 4: ANC < 500 / mm3. Hepatotoxicity during treatment (CTCAE Grade for ALT and AST) • Grade 1 (≤3 times ULN), Grade 2 (3 to 5 times ULN) without an increase in total bilirubin >2 times ULN: No dosage modification is required. • Persistent or recurrent grade 2, or grade 3 (>5 to 20 times ULN) without increase in total bilirubin >2 times ULN: Withhold abemaciclib until toxicity resolves to baseline or grade 1, then resume at the next lower dose. • AST and/or ALT >3 times ULN with total bilirubin >2 times ULN (in the absence of cholestasis): Discontinue abemaciclib. • Grade 4 (>20 times ULN): Discontinue abemaciclib. Diarrhea • Grade 1: No dose modification",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,45,abemaciclib,Abemaciclib,dosage,2,4,"times ULN with total bilirubin >2 times ULN (in the absence of cholestasis): Discontinue abemaciclib. • Grade 4 (>20 times ULN): Discontinue abemaciclib. Diarrhea • Grade 1: No dose modification is required. • Grade 2: If toxicity does not resolve within 24 hours to ≤ Grade 1, suspend dose until resolution: No dose reduction is required. • Grade 2 that persists or recurs after resuming the same dose despite maximal supportive measures: Suspend dose until toxicity resolves to ≤ Grade 1 . Resume at the next lower dose. • Grade 3 or 4 or requires hospitalization: Suspend dose until toxicity resolves to ≤ Grade 1. Resume at the next lower dose. Interstitial Lung Disease/Pneumonitis (CTCAE Grade) • Grade 1 or 2: No dose modification is required. • Persistent or recurrent Grade 2 toxicity that does not resolve with maximal supportive measures within 7 days to baseline or Grade 1: Withhold",150
4,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,45,abemaciclib,Abemaciclib,dosage,3,1,2: No dose modification is required. • Persistent or recurrent Grade 2 toxicity that does not resolve with maximal supportive measures within 7 days to baseline or Grade 1: Withhold dose until toxicity resolves to baseline or ≤Grade 1. Resume at the next lower dose • Grade 3 or 4: Discontinue abemaciclib. Venous Thromboembolic Events (VTEs) Early Breast Cancer Any Grade: Withhold dose and treat as clinically indicated. Resume when the patient is clinically stable. Advanced or Metastatic Breast Cancer • Grade 1 or 2: No dose modification is required.,90
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,46,abemaciclib,Abemaciclib,dosage,4,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Abemaciclib • Grade 3 or 4: Withhold dose and treat as clinically indicated. Resume when the patient is clinically stable. Other Toxicities • Grade 1 or 2: No dose modification is required. • Persistent or recurrent Grade 2 toxicity that does not resolve with maximal supportive measures within 7 days to baseline or Grade 1: Withhold dose until toxicity resolves to baseline or ≤ Grade 1. Resume at the next lower dose. • Grade 3 or 4: Withhold dose until toxicity resolves to baseline or ≤Grade 1. Resume at the next lower dose. CYP3A4 inhibitors • Co-administration of CYP3A4 inhibitors together with abemaciclib should be avoided. If avoidance is not possible, the dose of abemaciclib should be reduced to 100 mg twice daily (or 50 mg twice if already have been reduced due to adverse effects), followed by careful monitoring of toxicity. •",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,46,abemaciclib,Abemaciclib,dosage,1,3,"of abemaciclib should be reduced to 100 mg twice daily (or 50 mg twice if already have been reduced due to adverse effects), followed by careful monitoring of toxicity. • If the CYP3A4 inhibitor is discontinued, the abemaciclib dose should be increased to the dose used before the initiation of the CYP3A4 inhibitor (after 3 to 5 half-lives of the CYP3A4 inhibitor). • Coadministration with moderate or weak CYP3A4 inhibitors: No dose adjustment is necessary. However, close monitoring for signs of toxicity is needed. Contraindications Hypersensitivity to the active substance or any of the excipients. Adverse Drug Reactions >10% Dermatologic: Alopecia (12%). Endocrine and metabolic: Weight loss (14%). Gastrointestinal: Abdominal pain (39%), constipation (17%), decreased appetite (45%), diarrhea (90%; grade 3: 20%), dysgeusia (12%), nausea (64% grade 3: 5%), stomatitis (14%), vomiting (35%; grade 3: 2%), xerostomia (14%). Hematologic and oncologic: Anemia (69%), decreased neutrophils (88%; grade 3: 22%; grade",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,46,abemaciclib,Abemaciclib,dosage,2,1,"3: 20%), dysgeusia (12%), nausea (64% grade 3: 5%), stomatitis (14%), vomiting (35%; grade 3: 2%), xerostomia (14%). Hematologic and oncologic: Anemia (69%), decreased neutrophils (88%; grade 3: 22%; grade 4: 5%), decreased platelet count (41%; grade 3: 2%), decreased white blood cell count (91%; grade 3: 28%), lymphocytopenia (42%; grade 3: 13%; grade 4: <1%). Hepatic: Increased serum alanine aminotransferase (ALT) (31%), increased serum aspartate aminotransferase (AST) (30%). Infection: Infection (31%). Nervous system: Dizziness (11%), fatigue (65%), headache (20%). Neuromuscular and skeletal: Arthralgia (15%). Renal: Increased serum creatinine (99%). Respiratory: Cough (19%). Miscellaneous: Fever (11%). 1% to 10% Endocrine and metabolic: Dehydration (10%). Frequency not defined Cardiovascular: Arterial thrombosis. Respiratory: Interstitial pulmonary disease, pneumonitis.",115
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,47,abemaciclib,Abemaciclib,monitoring,3,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Abemaciclib Monitoring Parameters • CBC with differential every 2 weeks for the first 2 months, monthly for the next 2 months, and as clinically indicated. N.B. Before treatment initiation, absolute neutrophil counts (ANC) ≥ 1500/ mm3, platelets ≥ 100000 / mm3, and hemoglobin ≥ 8 g/dL are recommended. • Monitor ALT, AST, and serum bilirubin before initiation, every 2 weeks for the first 2 months, monthly for the next 2 months, and as clinically indicated. • Monitor for clinical symptoms or radiological changes indicative of ILD/pneumonitis. • Monitor for signs/symptoms of diarrhea/dehydration, venous thrombosis , and pulmonary embolism. Drug Interactions Risk X: Avoid the combination Abrocitinib, Baricitinib, BCG Products, Brivudine, Chikungunya Vaccine (Live), Chloramphenicol (Systemic), Cladribine, CYP3A4 Inducers (Moderate), CYP3A4 Inducers (Strong), Dengue Tetravalent Vaccine (Live), Deucravacitinib, Dipyrone, Etrasimod, Fexinidazole, Filgoti nib, Fusidic Acid (Systemic), Grapefruit Juice, Ketoconazole (Systemic), Mumps- Rubella- or Varicella-Containing",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,47,abemaciclib,Abemaciclib,monitoring,1,3,"Chloramphenicol (Systemic), Cladribine, CYP3A4 Inducers (Moderate), CYP3A4 Inducers (Strong), Dengue Tetravalent Vaccine (Live), Deucravacitinib, Dipyrone, Etrasimod, Fexinidazole, Filgoti nib, Fusidic Acid (Systemic), Grapefruit Juice, Ketoconazole (Systemic), Mumps- Rubella- or Varicella-Containing Live Vaccines, Nadofaragene Firadenovec, Natalizumab, Pimecrolimus, Poliovirus Vaccine (Live/Trivalent/Oral), Ritlecitinib, Ruxolitinib (Topi cal), Tacrolimus (Topical), Talimogene Laherparepvec, Tertomotide, Tofacitinib, Typhoid Vaccine, Upadacitinib, Vaccines (Live), Yellow Fever Vaccine. Risk D: Consider therapy modification Coccidioides immitis Skin Test, COVID-19 Vaccine (Adenovirus Vector), COVID- 19 Vaccine (mRNA), CYP3A4 Inhibitors (Strong), Deferiprone, Denosumab, Influenza Virus Vaccines, Leflunomide, Polymethylmethacrylate, Rabies Vaccine, Ropeginterferon Alfa-2b, Sipuleucel-T, Vaccines (Inactivated/Non-Replicating). Pregnancy and Lactation Pregnancy: No human data. Abemaciclib was teratogenic in animal studies. effective contraception should be used during treatment and for at least three weeks following the last dosage. Fertility: Abemaciclib may impair fertility in males based on animal data. Lactation: No human data. Breastfeeding is not recommended during treatment and for at least three weeks after the",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,47,abemaciclib,Abemaciclib,dosage,2,1,"dosage. Fertility: Abemaciclib may impair fertility in males based on animal data. Lactation: No human data. Breastfeeding is not recommended during treatment and for at least three weeks after the last dose. Administration Administration: Oral • May be administered with or without food. Swallow whole, do not crush, chew, or split tablets. • Administer at approximately the same times each day. • Missed dose: Next dose should be taken at its scheduled time without an additional dose. N.B. Refer to the manufacturer's PIL for specific considerations. Emetogenicity Minimal to low emetic risk: (<30% frequency of emesis). Warnings/ Precautions Diarrhea • Diarrhea is the most common adverse reaction. • At the first sign of loose stools, patients should increase their oral fluid intake",122
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,48,abemaciclib,Abemaciclib,dosage,3,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Abemaciclib and start taking antidiarrheal drugs (e.g., loperamide). Neutropenia • Neutropenia is associated with abemaciclib, including febrile neutropenia and severe neutropenic sepsis. • Monitoring and dose modification are recommended for patients who develop Grade 3 or 4 neutropenia. • Patients should be monitored for signs and symptoms of infection and treated as medically appropriate. Hepatotoxicity Abemaciclib has been associated with ALT and AST elevations. Monitoring, dosage modifications, or discontinuation may be needed in severe cases. ILD/pneumonitis • Patients on abemaciclib have reported cases of ILD/pneumonitis. Patients must be treated as medically appropriate and kept under observation for respiratory symptoms suggestive of ILD or pneumonia. • The dosage of abemaciclib may need to be adjusted depending on the severity of ILD or pneumonia. abemaciclib should be permanently discontinued in patients with Grade 3 or 4 ILD/pneumonitis. Venous Thromboembolism • Abemaciclib is associated with venous",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,48,abemaciclib,Abemaciclib,dosage,1,3,"adjusted depending on the severity of ILD or pneumonia. abemaciclib should be permanently discontinued in patients with Grade 3 or 4 ILD/pneumonitis. Venous Thromboembolism • Abemaciclib is associated with venous thromboembolic events (VTEs). Dose modifications may be required according to the grade of VTE. • Monitor patients for signs and symptoms of thrombosis and pulmonary embolism and treat as medically appropriate. Arterial Thromboembolic Events • A potential increased risk for serious arterial thromboembolic events (ATEs), including ischemic stroke and myocardial infarction. • The benefits and risks of continuing abemaciclib in patients who experience a serious ATE should be considered. CYP3A4 inducers Concomitant use of strong CYP3A4 inducers (e.g , carbamazepine, phenytoin) to avoid decreased efficacy of abemaciclib. Storage and Light Sensitivity Store between 15°C and 30°C. N.B. Refer to the manufacturer's PIL for specific considerations. Patient Counselling Keys • Diarrhea is frequently seen with this medication , which may be",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,48,abemaciclib,Abemaciclib,dosage,2,1,"Sensitivity Store between 15°C and 30°C. N.B. Refer to the manufacturer's PIL for specific considerations. Patient Counselling Keys • Diarrhea is frequently seen with this medication , which may be severe in some cases. The patient should s tart antidiarrheal therapy (loperamide) and tell the doctor once they experience diarrhea. If diarrhea does not resolve with antidiarrheal therapy within 24 hours, treatment should be withheld as instructed by the doctor. • The patient should contact the healthcare provider immediately if any of the following have developed: Venous thromboembolism (chest pain, shortness of breath, palpitations, swelling in an extremity), pneumonitis (dyspnea, hypoxia, cough), hepatotoxicity (abdominal pain, jaundice, anorexia, bleeding, and dark - colored urine), or infections. • The patient should tell the doctor before taking any drugs, as the dose may be changed, and avoid grapefruit during treatment.",137
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,50,ribociclib,Ribociclib,indications,3,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Ribociclib Generic Name Ribociclib Dosage Form/Strength Tablets: 200 mg Route of Administration Oral Pharmacologic Category Antineoplastic Agent, Cyclin-Dependent Kinase Inhibitor ATC: L01EF02 Indications N.B. Refer to the literature and specific protocols for all indications used. Treatment of Breast cancer HR-positive, HER2-negative • Advanced or metastatic breast cancer in combination with: o An aromatase inhibitor as initial endocrine-based therapy; or o Fulvestrant as initial endocrine -based therapy or following disease progression on endocrine therapy. N.B. In pre- or perimenopausal women, the endocrine therapy should be combined with a luteinizing hormone-releasing hormone (LHRH) agonist. Dosage Regimen N.B. Different doses and regimens have been used; consult the literature for specific protocols. Adult dosing • Advanced or Metastatic Breast Cancer Oral: 600 mg once daily for 21 consecutive days followed by 7 days off treatment (28-day cycle). Duration: Treatment should continue as long as clinical benefit is",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,50,ribociclib,Ribociclib,indications,1,1,"Metastatic Breast Cancer Oral: 600 mg once daily for 21 consecutive days followed by 7 days off treatment (28-day cycle). Duration: Treatment should continue as long as clinical benefit is observed or until unacceptable toxicity occurs. Pediatrics The safety and efficacy in pediatric patients have not been established. Dosage Adjustment N.B. Refer to the protocol used for specific dose modifications. Dose modifications: Dose can be decreased by 200 mg steps when needed. Renal impairment • Mild or moderate renal impairment: No dose adjustment is necessary. • Severe renal impairment: Initial dose: 200mg. Hepatic impairment • Mild hepatic impairment: No dose adjustment is necessary. • Moderate and severe hepatic impairment o Advanced or metastatic disease: Initial dose: 400mg. o Early breast cancer: No need to initiate dose change. • If Grade ≥ 2 abnormalities: Monitor more frequently, and as clinically indicated. Neutropenia",141
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,51,ribociclib,Ribociclib,dosage,2,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Ribociclib • Grade 1 or 2 (ANC 1000/mm3) No dose modifications. • Grade 3 (ANC 500 -<1000/mm3) o Interrupt until recovery to grade ≤2. Then resume at the same dose level. o In case of febrile neutropenia or recurrence, the resumed dose should be reduced by 1 dose level. • Grade 4 (ANC<500/mm3) Interrupt until recovery to grade ≤2. Then resume at a reduced dose level. Hepatobiliary toxicity AST and/or ALT elevations from baseline, WITHOUT an increase in total bilirubin above 2 x ULN • Grade 1 (> ULN - 3 x ULN) No dose adjustment is required. • Grade 2 (> 3 to 5 x ULN) Baseline at < Grade 2: Interrupt dose until recovery to ≤ baseline grade, then resume at same dose level. If Grade 2 recurs, resume at the next lower dose level. Baseline at Grade 2: No dose",150
